-91.81457,34.0201,Atkinson Ford Bridge,
-80.56226,36.2824,Atkinson-Needham Memorial Bridge,
-76.73627,34.7177,Atlantic Beach - Morehead City Bridge,
-73.73736,40.5934,Atlantic Beach Bridge,
-80.09417,26.2323,Atlantic Pompano Bridge,
-87.10917,33.5873,Atwood Ferry Bridge,
-86.10827,33.9007,Aubury Bridge (historical),
-84.22987,32.7557,Auchumpkee Creek Covered Bridge,
-91.39397,35.2898,Augusta Bridge,
-97.46867,48.8928,Austin Bridge,
-81.97317,36.62319,Avens Bridge,
-77.64967,36.9474,Avery Bridge (historical),
-86.25387,35.254,Awalt Bridge,
-111.20577,45.6233,Axtell Bridge,
-79.44357,37.6318,B G Locher Bridge,
-84.76467,34.819,B T Parks Memorial Bridge,
-70.44777,43.7659,Babbs Bridge,
-84.08877,35.5437,Babcock Trestle,
-90.34787,40.59,Babylon Bend Bridge,
-80.20147,32.9585,Bacon Bridge,
-105.13327,46.9733,Bad Route Creek Bridge,
-84.43097,33.2654,Bagwell Bridge (historical),
-82.59037,36.1559,Bailey Bridge,
-93.42327,38.20109,Bailey Bridge (historical),
-91.30397,39.5645,Bailey Ford Bridge,
-69.98837,43.7404,Bailey Island Cobwork Bridge,
-87.90607,33.1215,Baileys Bridge (historical),
-86.81297,33.3632,Bains Bridge,
-95.60217,30.5246,Baker Bridge,
-84.81187,35.797,Baker Bridge,
-90.61147,42.7575,Baker Ford Bridge,
-122.49727,45.3929,Bakers Bridge,
-107.79917,37.4589,Bakers Bridge,
-83.06287,34.2737,Bakers Bridge,
-87.79297,30.4938,Bakers Bridge (historical),
-81.46726,35.4007,Bakers Bridge (historical),
-86.77557,39.7492,Bakers Camp Covered Bridge,
-124.21127,48.0195,Balch Bridge,
-92.52737,45.9369,Balcom Bridge,
-90.57617,36.63259,Ball Mill Bridge,
-77.67997,43.0926,Ballantyne Bridge,
-122.37597,47.6593,Ballard Bridge,
-86.11517,31.2743,Ballard Bridge,
-83.81486,39.6781,Ballard Road Bridge,
-76.65487,36.2438,Ballards Bridge,
-122.19417,40.4174,Balls Ferry Bridge,
-82.95817,32.7818,Balls Ferry Bridge,
-156.31277,20.8581,Balthazar Bridge,
-77.72857,39.3243,Baltimore and Ohio Railroad Covered Bridge,
-72.44867,43.2659,Baltimore Covered Bridge,
-81.50397,26.7115,Banana Branch Bridge,
-80.65808427,28.40522295,Banana Causeway Bridge HwyA1A WB,
-80.64779288,28.40506252,Banana River Bridge Hwy A1A EB,"FL-528/A1A Cape Canaveral, FL 32920"
-80.64446376,28.40524114,Banana River Bridge Hwy A1A WB,"FL-528/A1A Cape Canaveral, FL 32920"
-113.93257,46.8799,Bandmann Bridge,
-90.65287,42.6306,Banfield Bridge,
-82.05227,32.5321,Banks Bridge,
-80.85977,33.8407,Bannisters Bridge,
-80.32477,27.472,Banty Saunders Bridge,
-109.38517,46.3083,Barber Bridge,
-84.29697,45.1525,Barber Bridge,
-82.87987,33.9146,Barbers Bridge,
-78.37306,35.4041,Barefoot Bridge,
-106.65997,35.0698,Barelas Bridge,
-113.59537,48.6786,Baring Creek Bridge,
-75.45797,39.0862,Barkers Landing Bridge,
-86.96807,34.3965,Barkley Bridge,
-78.36217,35.1957,Barksdale Bridge,
-73.42867,41.4001,Barn Plain Bridge,
-122.50947,43.7457,Barnard Bridge,
-83.78927,35.0229,Barnard Bridge,
-104.43907,42.1644,Barnes Bridge,
-86.53747,31.4407,Barnes Bridge,
-88.11557,39.7292,Barnett Bridge,
-83.88317,33.3543,Barnett Bridge,
-83.32647,33.856,Barnetts Bridge,
-74.84517,44.9959,Barnhart Island Bridge,
-95.69717,37.5542,Barnhill Bridge,
-123.77557,40.1826,Barnum Memorial Bridge,
-122.84287,44.5771,Barr Bridge,
-83.64067,33.4065,Barr Bridge,
-80.16787,39.50589,Barrackville Covered Bridge,
-86.72167,37.5476,Barretts Ford Bridge,
-71.27917,41.7365,Barrington Bridge,
-82.05677,26.9448,Barron Collier Bridge,
-71.20367,44.0948,Bartlett Bridge,
-74.44257,39.6373,Bartletts Bridge,
-70.52636,43.4029,Bartletts Bridge,
-87.75917,35.4406,Bartley Bridge,
-122.41337,45.3818,Barton Bridge,
-111.33687,45.8916,Barton Bridge (historical),
-72.53697,43.2237,Bartonsville Covered Bridge,
-84.47357,45.6458,Bascule Bridge,
-84.36273,46.50367,Bascule Bridge,
-82.79507,28.0511,Bascule Bridge,
-74.65627,39.2029,Bascule Bridge,
-88.13747,38.4645,Base Line Bridge,
-86.13277,35.4931,Bashaw Bridge,
-74.39647,40.4882,Basilone Bridge,
-79.65727,33.9202,Bass Bridge,
-78.10277,36.1627,Bass Bridge,
-72.17367,41.769,Bassett Bridge,
-120.49627,37.6455,Basso Bridge,
-111.16517,43.6966,Bates Bridge,
-71.03417,42.7637,Bates Bridge,
-80.65427,33.7732,Bates Ferry Bridge (historical),
-90.69507,31.1624,Bates Mill Bridge (historical),
-87.66167,34.3245,Batestown Bridge,
-71.96677,44.1667,Bath Bridge,
-72.03616,44.1545,Bath-Haverhill Bridge,
-77.89137,36.1499,Battles Bridge,
-78.48167,35.7263,Battles Bridge (historical),
-78.47807,35.7027,Baucoms Bridge,
-85.52667,44.4933,Baxter Bridge,
-82.22366,31.2966,Baxter Bridge (historical),
-71.05697,42.3482,Baxters Bridge (historical),
-89.30667,30.318,Bay Saint Louis Bridge,
-91.42166,39.93301,Bay View Bridge,
-85.22207,29.8794,Bayless Bridge,
-74.14236,40.6418,Bayonne Bridge,
-91.53617,33.2393,Bayou Bartholomew Bridge,
-87.24277,30.3997,Bayou Chico Bridge,
-88.06997,30.828,Bayou Sara Bridge (historical),
-73.54867,40.9029,Bayville Bridge,
-67.61437,44.5248,Beals Island Bridge,
-84.80127,39.8023,Beam Bridge,
-87.51467,34.5956,Bean Bridge,
-78.54327,34.0777,Bear Branch Bridge,
-113.32197,46.9949,Bear Creek Bridge,
-80.15887,25.7307,Bear Cut Bridge,
-73.98287,41.3198,Bear Mountain Bridge,
-112.33627,41.2341,Bear River Bridge,
-76.90157,36.2746,Bear Swamp Bridge,
-83.94047,34.5279,Beardons Bridge,
-80.39137,35.7218,Beards Bridge,
-78.25467,34.55319,Beatty Bridge,
-81.59226,34.5857,Beaty Bridge (historical),
-81.16837,33.1129,Beaufort Bridge,
-93.76847,36.4717,Beaver Bridge,
-71.48962623,42.54298439,Beaver Brook Bridge I-495 NB,"I-495 Littleton, MA 01460"
-71.48966228,42.54353299,Beaver Brook Bridge I-495 SB,"I-495 Littleton, MA 01460"
-74.90147925,40.63648104,Beaver Brook Bridge I-78 EB2,
-74.9017779,40.63666167,Beaver Brook Bridge I-78 WB,
-74.88996956,40.63840711,Beaver Brook Bridge I-78 WB,
-109.58937,47.0527,Beaver Creek Bridge,
-107.25757,48.4186,Beaver Creek Bridge,
-98.90507,33.9059,Beaver Creek Bridge,
-95.51687,42.1955,Beaver Creek Bridge,
-94.14467,42.0428,Beaver Creek Bridge,
-94.04797,41.8469,Beaver Creek Bridge,
-109.72337,34.66919,Beaver Dam Wash Bridge,
-87.62527,35.8156,Beaverdam Bridge,
-81.23257,33.2793,Beaverdam Bridge,
-75.55437,38.83509,Beaverdam Bridge,
-112.36417,45.4735,Beaverhead River Bridge,
-84.81377,39.3814,Bebb Park Bridge,
-83.80926,31.6585,Beckman Bridge,
-72.07477,44.0456,Bedell Covered Bridge,
-72.77116,41.6484,Beech Swamp Bridge,
-71.95617,41.7554,Beecher Bridge,
-87.20277,39.7625,Beeson Covered Bridge,
-96.75137,31.3538,Bell Bridge,
-93.87937,37.72979,Bell Bridge,
-87.77587,35.4579,Bell Bridge,
-81.67597,39.43119,Bell Bridge,
-82.26897,27.8572,Bell Shoals Bridge,
-104.71967,47.1056,Bell Street Bridge (historical),
-80.73866,40.01509,Bellaire Bridge,
-85.25127,30.8657,Bellamy Bridge,
-77.74047,36.1549,Bellamys Bridge,
-82.64067,40.2356,Belle Hall Bridge,
-83.16957,40.3217,Bellefontaine bridge,
-92.86047,41.2814,Bellefountain Bridge,
-82.77097,33.97229,Bells Bridge,
-81.24057,34.4121,Bells Bridge,
-81.21587,35.9193,Bells Bridge,
-77.56656,35.9335,Bells Bridge,
-89.08757,35.6945,Bells Bridge (historical),
-83.80877,34.3723,Bells Mill Bridge,
-83.68457,34.4454,Bellton Bridge,
-89.88087,34.3857,Belmont Bridge,
-88.18447,34.5243,Belmont Bridge,
-93.83817,33.1607,Beloh Bridge,
-110.88357,47.5041,Belt Creek Bridge,
-96.58937,34.36119,Belton Bridge,
-71.95307,43.2642,Bemet Bridge,
-92.41517,34.5112,Ben Ball Bridge,
-124.06087,44.7582,Ben Jones Bridge,
-79.84226,32.7727,Ben M Sawyer Memorial Bridge,
-88.02667,31.4293,Ben Rodgers Lee Memorial Bridge,
-122.22357,40.2638,Bend Bridge,
-89.18287,44.3322,Benedict Bridge,
-80.68896,41.8487,Benetka Road Bridge,
-111.25497,45.4652,Benham Bridge,
-122.12137,38.0385,Benicia-Martinez Bridge,
-75.13487,39.95259,Benjamin Franklin Bridge,
-77.22407,37.319,Benjamin Harrison Memorial Bridge,
-112.12297,43.4124,Bennett Bridge,
-80.05277,35.064,Bennett Bridge,
-71.03757,44.9192,Bennett Bridge,
-80.73507,28.4028,Bennett Causeway,
-80.65882539,28.40504425,Bennett Causeway Bridge1 Hwy A1A EB,
-114.80307,44.7877,Bennett Creek Bridge,
-82.80707,38.8292,Bennett Schoolhouse Road Covered Bridge,
-82.18787,34.8257,Bennetts Bridge,
-77.89717,35.1485,Bennetts Bridge,
-90.54177,36.402,Bennetts Ferry Bridge,
-86.11107,34.0065,Bennettsville Bridge (historical),
-77.56937,39.4095,Bennies Hill Road Bridge,
-76.96157,38.8971,Benning Bridge,
-91.58427,34.2937,Benson Bridge,
-77.08886,36.36849,Benthalls Bridge,
-85.33607,33.7415,Bently Bridge,
-85.90887,36.2345,Benton McMillian Memorial Bridge,
-77.75137,38.9926,Bentons Bridge,
-91.85407,40.7256,Bentonsport Bridge,
-82.81656,39.8301,Bergstresser Covered Bridge,
-94.25297,42.7391,Berkhimer Bridge,
-76.28657,36.8415,Berkley Bridge,
-71.10806,41.8357,Berkley Bridge,
-73.18707,41.1943,Berkshire Bridge,
-90.32097,40.4037,Bernadotte Bridge,
-114.73537,44.958,Bernard Bridge,
-77.69412856,37.55207411,Bernards Creek Bridge Hwy 288 NB,
-77.69415379,37.55365133,Bernards Creek Bridge Hwy 288 SB,
-100.36287,42.9019,Berry Bridge,
-84.40857,42.3786,Berry Bridge,
-93.15407,31.8032,Berry Bridge (historical),
-124.17697,40.7246,Bertas Ranch Bridge,
-91.53017,41.9494,Bertram Bridge,
-76.87637,37.7821,Bestland Bridge,
-81.64507,32.6868,Bests Bridge,
-72.51617,43.4551,Bests Covered Bridge,
-84.71987,34.1457,Bethany Bridge,
-90.70787,36.5298,Bethel Bridge,
-87.83857,35.5948,Bethel Bridge,
-75.06627,39.9851,Betsy Ross Bridge,
-75.07766,39.9632,Betsy Ross Fixed Bridge,
-75.41797,40.1079,Betzwood Bridge,
-78.38667,34.5802,Bevans Bridge,
-85.46187,31.3846,Beveretts Bridge,
-77.80246,37.3185,Bevils Bridge,
-86.20687,32.5385,Bibb Graves Bridge,
-83.84017,40.4742,Bickham Bridge,
-77.19687,35.3452,Biddle Bridge,
-121.42967,39.5493,Bidwell Bar Bridge,
-78.73107,33.9452,Big Branch Bridge,
-87.05857,34.0307,Big Bridge,
-70.62776,43.2254,Big Bridge,
-114.71427,45.0952,Big Creek Bridge,
-93.75047,41.8928,Big Creek Bridge,
-83.22017,35.0645,Big Creek Bridge,
-78.65497,33.9949,Big Creek Bridge,
-93.75627,41.9217,Big Creek Bridge Two,
-78.66107,34.08659,Big Cypress Bridge,
-75.83687,39.7098,Big Elk Creek Covered Bridge (historical),
-109.24177,45.1902,Big Engine Bridge (historical),
-85.73887,38.2653,Big Four Bridge,
-112.69337,45.5471,Big Hole River Bridge,
-112.66747,45.468,Big Hole River Bridge,
-107.57447,45.7366,Big Horn River Bridge,
-109.73507,41.7641,Big Island Bridge,
-81.93207,35.2271,Big Island Bridge,
-80.88867,27.7453,Big Lolly Bridge,
-112.69497,44.7185,Big Sheep Creek Bridge,
-91.34817,41.4772,Big Slough Creek Bridge,
-109.41767,47.0639,Big Spring Creek Bridge,
-75.96074461,41.11228229,Big Wapwallopen Creek Bridge I-84 NB,
-75.96154366,41.11224432,Big Wapwallopen Creek Bridge I-84 SB,
-78.64087,42.4959,Bigelow Bridge,
-77.38797,39.47979,Biggs Ford Bridge,
-83.82347,33.1593,Bill Key Bridge,
-87.20637,39.7612,Billie Creek Bridge,
-113.55287,47.9449,Billy R Garrett Memorial Bridge,
-112.33977,48.3578,Birch Creek Bridge,
-76.96217,37.026,Birchen Island Bridge (historical),
-82.82397,36.0862,Bird Bridge,
-81.63707,32.26019,Birds Bridge,
-123.33897,45.989,Birkenfeld Bridge,
-91.07847,45.8486,Bishop Bridge,
-85.17517,32.4968,Bishops Bridge,
-72.64397,41.8132,Bissell Bridge,
-72.86897,42.6312,Bissell Covered Bridge,
-114.17557,46.0924,Bitterroot River Bridge,
-114.05448,46.8315,Bitterroot River Bridge,
-86.10967,41.67369,Bittersweet Bridge,
-121.90187,36.3716,Bixby Bridge,
-78.49277,38.701,Bixler Bridge,
-107.21477,48.5078,Bjornberg Bridge,
-109.64757,39.94189,Black Bridge,
-97.40367,48.9564,Black Bridge,
-96.75857,30.9802,Black Bridge,
-90.50207,37.1798,Black Bridge,
-85.95867,44.525,Black Bridge,
-111.11127,45.0291,Black Butte Bridge,
-92.06127,39.8081,Black Creek Bridge,
-76.03139299,40.97097463,Black Creek Bridge I-81 SB,
-81.18809153,32.19900166,Black Creek Bridge I-95 NB,
-78.38074892,35.46606593,Black Creek Bridge I-95 NB,
-81.18833285,32.19915756,Black Creek Bridge I-95 SB,
-76.03076985,40.97047685,Black Creek Bridge NB,"I-81N Hazleton, PA 18202"
-79.75834211,34.25313296,Black Creek Bridge1 I-95 NB,
-79.75786451,34.25377962,Black Creek Bridge1 I-95 SB,
-78.38054633,35.46658468,Black Creerk Bridge I-95 SB,
-91.10037,36.2912,Black Ferry Bridge,
-73.51977,42.1543,Black Grocery Bridge,
-91.21397,43.3653,Black Hawk Bridge,
-80.1359834,33.82677354,Black River Bridge I-95 NB,
-80.13629998,33.82775523,Black River Bridge I-95 SB,
-78.64929914,35.22008657,Black River Bridge2 I-95 NB,
-78.64911684,35.22047382,Black River Bridge2 I-95 SB,
-81.38684465,31.73635153,Blackbeard Creek Bridge I-95 NB,
-81.38707523,31.73656686,Blackbeard Creek Bridge I-95 SB,
-81.39944608,31.64440193,Blackbeard Creek Bridge NB,"I-95 Eulonia, GA 31331"
-90.82707,42.8108,Blackburn Bridge,
-84.84627,38.0409,Blackburn Memorial Bridge,
-111.55297,42.8202,Blackfoot Bridge,
-113.88287,46.8733,Blackfoot River Bridge,
-81.56837,34.0996,Blacks Bridge,
-109.61067,41.37939,Blacks Fork Bridge,
-72.35336,43.4628,Blacksmith Shop Bridge,
-110.57937,44.9972,Blacktail Bridge,
-76.86267,36.804,Blackwater Bridge,
-77.29551097,37.21431267,Blackwater Swamp Bridge I-295 NB,
-77.29500362,37.21604546,Blackwater Swamp Bridge I-295 SB,
-83.17517,34.8331,Blackwell Bridge,
-81.97487,39.1967,Blackwood Bridge,
-114.60007,43.3371,Blaine Bridge,
-84.61467,33.77539,Blair Bridge,
-71.66537,43.8101,Blair Bridge,
-111.25907,45.7958,Blakely Bridge,
-80.37587,34.5663,Blakneys Bridge (historical),
-77.44667,38.70539,Blands Ford Bridge,
-114.07007,48.4655,Blankenship Bridge,
-123.84257,45.4157,Blaser Bridge,
-92.10207,46.7508,Blatnik Bridge,
-82.31127,38.7673,Blessing Bridge,
-84.40887,44.7156,Blonde Dam Bridge,
-70.98225832,43.0036211,Bloody Brook Bridge NH-101 EB ,"Portsmouth,NH 210"
-70.98177452,43.00362621,Bloody Brook Bridge NH-101 WB ,"Portsmouth,NH 210"
-70.98187099,43.00377642,Bloody Brook Bridge NH-27 ,"Exeter,NH 3833"
-77.81637,39.2537,Bloomery Bridge,
-75.72297,38.7626,Bloomery Bridge,
-78.00379612,35.76945084,Bloomery Swamp Bridge I-95 NB,
-78.0040884,35.76957464,Bloomery Swamp Bridge I-95 SB,
-79.95167,40.4645,Bloomfield Bridge,
-72.37396,43.5176,Blow-Me-Down Bridge,
-87.81967,35.867,Blue Hole Bridge,
-82.42377,42.9992,Blue Water Bridge,
-108.88207,45.3694,Bluewater Creek Bridge,
-77.04797,38.9368,Bluff Bridge,
-98.02587,32.3543,Bluff Dale Suspension Bridge,
-77.50827,37.80319,Blunts Bridge,
-77.05886,37.064,Blunts Bridge,
-70.67337,42.6098,Blynman Drawbridge,
-79.85417,41.51339,Boals Bridge,
-73.45007,41.5932,Boardmans Bridge,
-104.37387,33.572,Bob Crosby Bridge,
-89.52477,31.3005,Bob Lott Bridge,
-89.59117,40.68589,Bob Michel Bridge,
-87.15137,30.3488,Bob Silkes Bridge,
-80.24757,36.7796,Bob White Covered Bridge,
-95.27967,31.5346,Bobbitt Bridge,
-78.03857,36.0038,Boddie Bridge,
-97.91387,35.9523,Boecher Bridge,
-75.49877,40.569,Bogerts Bridge,
-78.69917,34.18849,Boggy Branch Bridge,
-71.65086,42.7165,Bohannon Bridge,
-75.86966,39.4612,Bohemia Bridge,
-82.26677,38.9665,Boice Bridge,
-101.31987,42.8492,Boiling Spring Bridge,
-83.97317,34.3504,Bolding Bridge (historical),
-78.12357,36.1652,Boling Bridge,
-83.94927,34.3123,Bolling Bridge,
-76.82497,39.1348,Bollman Suspension and Trussed Bridge,
-76.82497,39.1348,Bollman Suspension and Trussed Bridge,
-86.04947,44.4136,Bonds Bridge,
-92.14517,46.7313,Bong Bridge,
-76.51377,43.0767,Bonta Bridge,
-71.82337,41.417,Boom Bridge,
-93.93357,42.043,Boone Bridge,
-77.15017,36.5277,Boone Bridge,
-93.96907,42.063,Boone Bridge Two,
-93.94607,42.8575,Boone River Bridge,
-83.39787,33.6401,Boons Bridge,
-73.9427,40.7391,Borden Avenue Bridge,
-106.59887,31.8859,Borderland Bridge,
-100.52117,42.8519,Borman Bridge,
-71.36167,41.83509,Boston and Providence Railroad Bridge,
-79.82807,40.3128,Boston Bridge,
-94.65577,37.1081,Boston Mills Bridge,
-71.11057,42.3526,Boston University Bridge,
-77.20526,37.51489,Bottoms Bridge,
-85.57377,31.5135,Bottoms Mill Bridge,
-77.04437,38.9484,Boulder Bridge and Ross Drive Bridge,
-77.04437,38.9484,Boulder Bridge and Ross Drive Bridge,
-112.09137,46.211,Boulder River Bridge,
-77.48327,37.5321,Boulevard Bridge,
-77.05246,38.9868,Boundary Bridge,
-77.06137,38.8851,Boundary Channel Bridge,
-67.29883743,45.16165045,Bounder Calais ME Bridge US ,"Calais,ME 4619"
-70.58947,42.7481,Bourne Bridge,
-72.49036,43.4612,Bowers Covered Bridge,
-88.05917,31.1605,Bowing Bridge,
-85.93727,43.887,Bowman Bridge,
-76.64857,36.071,Bowman Bridge,
-76.43126,41.0781,Bowman Bridge,
