Unnamed: 0,cat,city,comments,elev,height,latitude,longitude,name,st,uid,zip
,,,,,17.1,36.3845,-88.4512,,KY,,
,,,,,16.6,36.4321,-88.4104,,KY,,
,,,,,15.5,36.4602,-88.3835,,KY,,
,,,,,15.4,36.4602,-88.3835,,KY,,
,,,,,17.7,36.4614,-88.3638,,KY,,
,,,,,16.7,36.4641,-88.3456,,KY,,
,,,,,16.6,36.4752,-88.3019,,KY,,
,,,,,15.3,36.4855,-88.2912,,KY,,
,,,,,15.3,36.4855,-88.2912,,KY,,
,,,,,17.3,36.3625,-88.4736,,KY,,
,,,,,16.9,36.3716,-88.4645,,KY,,
,,,,,17.1,36.396,-88.4422,,KY,,
,,,,,17.0,36.3804,-88.4557,,KY,,
,,,,,17.1,36.4525,-88.3924,,KY,,
,,,,,17.6,36.4421,-88.4003,,KY,,
,,,,,15.5,36.4743,-88.4701,,KY,,
,,,,,14.2,36.5223,-88.4644,,KY,,
,,,,,14.7,36.4845,-88.4647,,KY,,
,,,,,9.5,36.4412,-88.3847,,KY,,
,,,,,10.9,36.4444,-88.382,,KY,,
,,,,,9.5,36.4427,-88.4717,,KY,,
,,,,,11.6,36.5122,-88.4643,,KY,,
,,,,,15.2,36.5307,-88.4641,,KY,,
,,,,,19.3,36.5648,-88.4555,,KY,,
,,,,,16.1,37.2921,-86.1232,,KY,,
,,,,,17.2,37.2448,-86.301,,KY,,
,,,,,16.0,37.2656,-86.2027,,KY,,
,,,,,16.0,37.2655,-86.2027,,KY,,
,,,,,15.5,37.2452,-86.2456,,KY,,
,,,,,15.5,37.2451,-86.2456,,KY,,
,,,,,18.3,37.2825,-86.1509,,KY,,
,,,,,16.8,37.2732,-86.1835,,KY,,
,,,,,16.6,37.3211,-86.0808,,KY,,
,,,,,18.2,37.2436,-86.3218,,KY,,
,,,,,16.9,37.2951,-86.1019,,KY,,
,,,,,18.6,37.2431,-86.2739,,KY,,
,,,,,18.7,37.2441,-86.2908,,KY,,
,,,,,18.3,37.2758,-86.1733,,KY,,
,,,,,15.6,37.2859,-86.1332,,KY,,
,,,,,18.8,37.2918,-86.1553,,KY,,
,,,,,16.6,37.3304,-86.0629,,KY,,
,,,,,17.4,38.4316,-82.5746,,KY,,
,,,,,17.4,38.4316,-82.5746,,KY,,
,,,,,19.1,38.3411,-82.4937,,KY,,
,,,,,12.2,38.3246,-82.4342,,KY,,
,,,,,12.8,38.3238,-82.4344,,KY,,
,,,,,12.8,38.3236,-82.4344,,KY,,
,,,,,15.0,37.5705,-86.4856,,KY,,
,,,,,10.4,37.5659,-86.484,,KY,,
,,,,,15.0,37.3802,-85.5139,,KY,,
,,,,,15.0,37.3802,-85.5137,,KY,,
,,,,,13.0,37.4333,-85.4343,,KY,,
,,,,,16.3,37.3417,-86.0215,,KY,,
,,,,,15.3,37.371,-85.5717,,KY,,
,,,,,16.2,37.3546,-85.5207,,KY,,
,,,,,16.5,37.4416,-85.416,,KY,,
,,,,,17.0,37.3843,-85.5454,,KY,,
,,,,,17.5,37.4046,-85.514,,KY,,
,,,,,19.2,37.4304,-85.5256,,KY,,
,,,,,17.1,37.5242,-85.5756,,KY,,
,,,,,16.3,37.5334,-85.5827,,KY,,
,,,,,16.7,37.5231,-85.5746,,KY,,
,,,,,15.9,37.4706,-85.462,,KY,,
,,,,,16.1,37.4706,-85.4619,,KY,,
,,,,,17.2,37.4341,-85.4911,,KY,,
,,,,,17.8,37.4039,-85.5049,,KY,,
,,,,,18.7,37.4026,-85.5102,,KY,,
,,,,,18.7,37.4026,-85.5102,,KY,,
,,,,,18.7,37.4026,-85.5102,,KY,,
,,,,,18.7,37.4025,-85.5102,,KY,,
,,,,,18.7,37.4025,-85.5102,,KY,,
,,,,,18.7,37.4025,-85.5102,,KY,,
,,,,,17.7,37.421,-85.5001,,KY,,
,,,,,17.7,37.421,-85.5001,,KY,,
,,,,,15.3,37.4114,-85.5034,,KY,,
,,,,,16.2,37.4114,-85.5032,,KY,,
,,,,,18.6,37.425,-85.4946,,KY,,
,,,,,18.6,37.4249,-85.4946,,KY,,
,,,,,16.2,37.4741,-85.5505,,KY,,
,,,,,18.6,37.4815,-85.4452,,KY,,
,,,,,18.6,37.4815,-85.4452,,KY,,
,,,,,18.8,37.4815,-85.4451,,KY,,
,,,,,18.8,37.4815,-85.4451,,KY,,
,,,,,17.5,37.4046,-85.5141,,KY,,
,,,,,16.9,37.5051,-85.5643,,KY,,
,,,,,16.4,37.3613,-85.5849,,KY,,
,,,,,17.4,37.3324,-86.0444,,KY,,
,,,,,17.4,37.3916,-85.5322,,KY,,
,,,,,16.5,37.3119,-85.5305,,KY,,
,,,,,16.5,37.321999999999996,-85.5252,,KY,,
,,,,,16.5,37.3313,-85.524,,KY,,
,,,,,16.5,37.2951,-85.5303,,KY,,
,,,,,16.5,37.3425,-85.5225,,KY,,
,,,,,15.3,37.4238,-85.5009,,KY,,
,,,,,15.7,37.3836,-85.4915,,KY,,
,,,,,12.0,36.4625,-83.1436,,KY,,
,,,,,17.5,36.582,-82.5945,,KY,,
,,,,,13.9,36.58,-83.0002,,KY,,
,,,,,13.4,36.4524,-83.1451,,KY,,
,,,,,13.8,36.5229,-83.0039,,KY,,
,,,,,14.0,38.293,-84.2055,,KY,,
,,,,,14.1,37.2006,-85.5427,,KY,,
,,,,,19.5,37.1438,-85.5537,,KY,,
,,,,,16.0,37.0925,-85.5815,,KY,,
,,,,,17.6,37.1205,-85.5615,,KY,,
,,,,,16.0,37.163000000000004,-85.5447,,KY,,
,,,,,17.5,37.173,-85.5413,,KY,,
,,,,,16.7,37.1729,-85.5412,,KY,,
,,,,,16.5,37.2245,-85.5319,,KY,,
,,,,,10.5,37.2343,-85.5405,,KY,,
,,,,,18.9,37.5126,-87.3424,,KY,,
,,,,,17.3,37.5059,-87.3403,,KY,,
,,,,,15.4,37.5032,-87.3356,,KY,,
,,,,,15.4,37.5033,-87.3355,,KY,,
,,,,,16.7,37.495,-87.3359,,KY,,
,,,,,16.7,37.495,-87.3359,,KY,,
,,,,,19.5,37.3854,-87.3043,,KY,,
,,,,,19.5,37.3854,-87.3042,,KY,,
,,,,,18.3,37.4008,-87.3048,,KY,,
,,,,,16.8,37.4128,-87.305,,KY,,
,,,,,16.3,37.4236,-87.3059,,KY,,
,,,,,17.1,37.4455,-87.3119,,KY,,
,,,,,17.2,37.4538,-87.3143,,KY,,
,,,,,19.6,37.4819,-87.335,,KY,,
,,,,,19.7,37.4529,-87.2019,,KY,,
,,,,,16.8,37.4836,-87.335,,KY,,
,,,,,16.8,37.4835,-87.3349,,KY,,
,,,,,16.8,37.4837,-87.3309,,KY,,
,,,,,16.8,37.4739,-87.2944,,KY,,
,,,,,16.9,37.471,-87.2817,,KY,,
,,,,,17.7,37.4612,-87.2545,,KY,,
,,,,,19.0,37.4535,-87.2456,,KY,,
,,,,,17.6,37.4509,-87.2346,,KY,,
,,,,,16.9,37.4929,-87.3403,,KY,,
,,,,,16.3,37.486,-87.3347,,KY,,
,,,,,16.2,37.493,-87.3356,,KY,,
,,,,,15.3,37.5004,-87.3434,,KY,,
,,,,,15.3,37.5004,-87.3434,,KY,,
,,,,,16.8,37.475,-87.3329,,KY,,
,,,,,16.4,37.4749,-87.3329,,KY,,
,,,,,17.2,37.5122,-87.34200000000001,,KY,,
,,,,,14.2,37.5031,-87.3513,,KY,,
,,,,,15.3,37.5035,-87.3524,,KY,,
,,,,,19.9,37.5038,-87.353,,KY,,
,,,,,17.8,38.3356,-85.1135,,KY,,
,,,,,18.7,38.2656,-85.1815,,KY,,
,,,,,18.4,38.2722,-85.1749,,KY,,
,,,,,18.4,38.2931,-85.15299999999999,,KY,,
,,,,,16.0,38.3115,-85.1403,,KY,,
,,,,,16.1,38.2607,-85.185,,KY,,
,,,,,14.6,38.3258,-85.1227,,KY,,
,,,,,17.1,36.3249,-88.50299999999999,,KY,,
,,,,,17.3,36.3355,-88.4951,,KY,,
,,,,,17.2,36.3204,-88.5059,,KY,,
,,,,,16.3,36.3519,-88.49,,KY,,
,,,,,14.6,36.4001,-88.5951,,KY,,
,,,,,12.7,36.3322,-88.5216,,KY,,
,,,,,16.5,36.3744,-88.5034,,KY,,
,,,,,7.2,36.4016,-88.595,,KY,,
,,,,,16.2,36.3555,-88.5117,,KY,,
,,,,,11.2,36.3243,-88.5226,,KY,,
,,,,,16.7,37.2733,-87.2848,,KY,,
,,,,,17.4,37.2924,-87.2832,,KY,,
,,,,,17.4,37.2924,-87.2831,,KY,,
,,,,,18.2,37.0833,-87.2749,,KY,,
,,,,,16.8,37.2252,-87.2855,,KY,,
,,,,,17.7,37.2343,-87.2834,,KY,,
,,,,,18.8,37.1132,-87.2631,,KY,,
,,,,,17.2,37.1153,-87.4121,,KY,,
,,,,,14.8,37.1104,-87.2641,,KY,,
,,,,,14.7,37.1104,-87.264,,KY,,
,,,,,14.9,37.1019,-87.2701,,KY,,
,,,,,15.3,37.1018,-87.27,,KY,,
,,,,,16.2,37.1937,-87.2838,,KY,,
,,,,,19.9,37.1148,-87.3343,,KY,,
,,,,,17.8,37.1245,-87.2604,,KY,,
,,,,,19.4,37.1245,-87.2629,,KY,,
,,,,,19.4,37.1245,-87.2629,,KY,,
,,,,,17.1,37.1827,-87.3031,,KY,,
,,,,,17.8,37.211,-87.2912,,KY,,
,,,,,19.5,37.1305,-87.2635,,KY,,
,,,,,13.5,37.2031,-87.2813,,KY,,
,,,,,16.8,37.1831,-87.2803,,KY,,
,,,,,14.9,37.2054,-87.2318,,KY,,
,,,,,9.6,37.2128,-87.3321,,KY,,
,,,,,17.1,37.1625,-87.3555,,KY,,
,,,,,19.8,37.1608,-87.36399999999999,,KY,,
,,,,,13.8,37.1948,-87.2958,,KY,,
,,,,,9.4,37.2023,-87.2917,,KY,,
,,,,,9.2,37.2027,-87.2913,,KY,,
,,,,,14.2,37.1348,-87.4032,,KY,,
,,,,,14.6,37.2015,-83.5519,,KY,,
,,,,,16.8,38.1648,-85.3811,,KY,,
,,,,,15.1,38.1325,-85.3309,,KY,,
,,,,,14.5,38.1324,-85.3309,,KY,,
,,,,,16.2,38.1325,-85.3139,,KY,,
,,,,,15.9,38.1324,-85.3139,,KY,,
,,,,,15.9,38.1325,-85.3444,,KY,,
,,,,,15.7,38.1324,-85.3444,,KY,,
,,,,,16.8,38.1354,-85.3616,,KY,,
,,,,,16.6,38.132,-85.2938,,KY,,
,,,,,17.3,38.1719,-85.3846,,KY,,
,,,,,17.4,38.1719,-85.3846,,KY,,
,,,,,17.3,38.1719,-85.3846,,KY,,
,,,,,17.6,38.1738,-85.376,,KY,,
,,,,,17.9,38.1809,-85.3624,,KY,,
,,,,,16.8,38.1843,-85.3516,,KY,,
,,,,,16.8,38.1843,-85.3516,,KY,,
,,,,,15.5,38.1907,-85.3411,,KY,,
,,,,,15.2,38.1906,-85.3411,,KY,,
,,,,,18.9,38.171,-85.4046,,KY,,
,,,,,18.8,38.1709,-85.4046,,KY,,
,,,,,16.8,38.173,-85.4013,,KY,,
,,,,,15.7,38.173,-85.4013,,KY,,
,,,,,16.2,38.1221,-85.3026,,KY,,
,,,,,16.2,38.1834,-85.3421,,KY,,
,,,,,15.7,38.1834,-85.34200000000001,,KY,,
,,,,,15.6,38.175,-85.33,,KY,,
,,,,,15.3,38.1322,-85.3021,,KY,,
,,,,,16.2,38.1322,-85.302,,KY,,
,,,,,17.4,38.1853,-85.3455,,KY,,
,,,,,16.4,38.1854,-85.3454,,KY,,
,,,,,16.4,38.125,-85.3023,,KY,,
,,,,,17.8,38.1914,-85.3341,,KY,,
,,,,,15.2,38.1409,-85.383,,KY,,
,,,,,16.2,38.1248,-85.4524,,KY,,
,,,,,15.4,38.1525,-85.4318,,KY,,
,,,,,15.0,38.1524,-85.4318,,KY,,
,,,,,17.7,38.1416,-85.3953,,KY,,
,,,,,17.6,38.1416,-85.3952,,KY,,
,,,,,15.1,38.1422,-85.4032,,KY,,
,,,,,19.9,38.1425,-85.404,,KY,,
,,,,,15.4,38.1442,-85.4151,,KY,,
,,,,,16.3,38.1442,-85.4152,,KY,,
,,,,,16.2,38.145,-85.4201,,KY,,
,,,,,15.6,38.145,-85.4202,,KY,,
,,,,,16.5,38.1508,-85.4304,,KY,,
,,,,,15.3,38.153,-85.4322,,KY,,
,,,,,15.7,38.1529,-85.4323,,KY,,
,,,,,15.5,38.1513,-85.4309,,KY,,
,,,,,15.5,38.16,-85.4235,,KY,,
,,,,,16.3,38.156,-85.4234,,KY,,
,,,,,17.2,38.163000000000004,-85.415,,KY,,
,,,,,17.0,38.1629,-85.415,,KY,,
,,,,,16.7,38.1244,-85.45100000000001,,KY,,
,,,,,14.2,38.1252,-85.4509,,KY,,
,,,,,14.8,38.1306,-85.4508,,KY,,
,,,,,15.3,38.1418,-85.4511,,KY,,
,,,,,16.6,38.1418,-85.4511,,KY,,
,,,,,15.5,38.1412,-85.4508,,KY,,
,,,,,14.7,38.1407,-85.4505,,KY,,
,,,,,14.7,38.1403,-85.4504,,KY,,
,,,,,14.8,38.1353,-85.4503,,KY,,
,,,,,15.7,38.1435,-85.45100000000001,,KY,,
,,,,,14.8,38.1429,-85.4511,,KY,,
,,,,,15.4,38.1424,-85.4511,,KY,,
,,,,,14.7,38.1446,-85.4508,,KY,,
,,,,,15.0,38.1446,-85.4508,,KY,,
,,,,,14.7,38.1446,-85.4508,,KY,,
,,,,,15.7,38.1454,-85.4508,,KY,,
,,,,,15.7,38.1501,-85.4505,,KY,,
,,,,,18.7,38.1501,-85.4505,,KY,,
,,,,,16.3,38.1502,-85.4507,,KY,,
,,,,,16.0,38.1505,-85.4455,,KY,,
,,,,,15.4,38.1509,-85.4454,,KY,,
,,,,,16.1,38.1507,-85.4452,,KY,,
,,,,,14.4,38.1345,-85.4505,,KY,,
,,,,,14.0,38.1341,-85.4505,,KY,,
,,,,,13.9,38.1341,-85.4504,,KY,,
,,,,,14.9,38.1148,-85.4401,,KY,,
,,,,,19.6,38.1151,-85.4402,,KY,,
,,,,,14.8,38.1156,-85.4403,,KY,,
,,,,,15.2,38.1222,-85.4442,,KY,,
,,,,,16.8,38.1227,-85.4503,,KY,,
,,,,,16.1,38.162,-85.48299999999999,,KY,,
,,,,,15.5,38.1619,-85.4832,,KY,,
,,,,,16.4,38.1111,-85.4936,,KY,,
,,,,,15.8,38.1125,-85.4949,,KY,,
,,,,,17.3,38.1145,-85.4944,,KY,,
,,,,,14.3,38.1211,-85.4939,,KY,,
,,,,,15.2,38.1409,-85.39299999999999,,KY,,
,,,,,16.4,38.111,-85.4845,,KY,,
,,,,,15.8,38.1107,-85.4847,,KY,,
,,,,,16.0,38.1108,-85.4838,,KY,,
,,,,,16.8,38.1107,-85.4852,,KY,,
,,,,,16.1,38.1111,-85.4856,,KY,,
,,,,,15.7,38.111,-85.4844,,KY,,
,,,,,16.8,38.1109,-85.4845,,KY,,
,,,,,15.7,38.1628,-85.4833,,KY,,
,,,,,16.5,38.1634,-85.4833,,KY,,
,,,,,15.3,38.1613,-85.4658,,KY,,
,,,,,15.6,38.1612,-85.4656,,KY,,
,,,,,16.2,38.1612,-85.4656,,KY,,
,,,,,19.5,38.1547,-85.4621,,KY,,
,,,,,17.4,38.1751,-85.3255,,KY,,
,,,,,15.7,38.1751,-85.3254,,KY,,
,,,,,17.8,38.1747,-85.3249,,KY,,
,,,,,17.5,38.1748,-85.3248,,KY,,
,,,,,15.1,38.1532,-85.4525,,KY,,
,,,,,15.9,38.1532,-85.4525,,KY,,
,,,,,16.7,38.1116,-85.28299999999999,,KY,,
,,,,,19.2,38.1528,-85.4556,,KY,,
,,,,,19.8,38.1528,-85.4556,,KY,,
,,,,,19.2,38.1532,-85.4556,,KY,,
,,,,,17.1,38.1532,-85.4556,,KY,,
,,,,,14.9,38.1529,-85.4556,,KY,,
,,,,,18.1,38.1559,-85.4645,,KY,,
,,,,,18.4,38.1622,-85.4705,,KY,,
,,,,,17.3,38.0709,-85.4207,,KY,,
,,,,,18.7,38.0709,-85.4207,,KY,,
,,,,,18.0,38.0709,-85.4207,,KY,,
,,,,,16.8,38.0813,-85.4225,,KY,,
,,,,,17.3,38.0813,-85.4225,,KY,,
,,,,,17.5,38.0813,-85.4225,,KY,,
,,,,,16.0,38.1148,-85.3731,,KY,,
,,,,,17.9,38.0522,-85.515,,KY,,
,,,,,17.5,38.0655,-85.4217,,KY,,
,,,,,17.1,38.0654,-85.4206,,KY,,
,,,,,17.9,38.0654,-85.4206,,KY,,
,,,,,17.5,38.0654,-85.4206,,KY,,
,,,,,17.1,38.0653,-85.4206,,KY,,
,,,,,17.9,38.0653,-85.4206,,KY,,
,,,,,17.5,38.0653,-85.4206,,KY,,
,,,,,16.7,38.0647,-85.4206,,KY,,
,,,,,16.3,38.0645,-85.4205,,KY,,
,,,,,19.0,38.0652,-85.4156,,KY,,
,,,,,18.3,38.0651,-85.4156,,KY,,
,,,,,17.4,38.0652,-85.4216,,KY,,
,,,,,16.5,38.0646,-85.4132,,KY,,
,,,,,13.9,38.0645,-85.4134,,KY,,
,,,,,16.8,38.0644,-85.4124,,KY,,
,,,,,15.4,38.0643,-85.4124,,KY,,
,,,,,16.7,38.0638,-85.40299999999999,,KY,,
,,,,,18.1,38.0641,-85.4028,,KY,,
,,,,,16.2,38.0641,-85.4028,,KY,,
,,,,,17.6,38.1431,-85.3014,,KY,,
,,,,,13.3,38.1547,-85.3006,,KY,,
,,,,,17.2,38.1612,-85.3004,,KY,,
,,,,,16.7,38.0529,-85.4204,,KY,,
,,,,,17.7,38.1121,-85.4334,,KY,,
,,,,,18.1,38.1121,-85.4334,,KY,,
,,,,,18.5,38.1127,-85.4337,,KY,,
,,,,,18.2,38.1127,-85.4337,,KY,,
,,,,,17.2,38.1127,-85.4337,,KY,,
,,,,,17.8,38.0559,-85.4929,,KY,,
,,,,,16.8,38.0558,-85.4928,,KY,,
,,,,,16.5,38.0616,-85.4901,,KY,,
,,,,,17.5,38.0616,-85.49,,KY,,
,,,,,16.5,38.0635,-85.48200000000001,,KY,,
,,,,,16.4,38.0702,-85.4717,,KY,,
,,,,,19.1,38.0713,-85.4638,,KY,,
,,,,,17.6,38.0704,-85.4453,,KY,,
,,,,,17.0,38.0703,-85.4453,,KY,,
,,,,,19.2,38.0702,-85.4403,,KY,,
,,,,,15.3,38.0659,-85.3925,,KY,,
,,,,,16.2,38.0658,-85.3924,,KY,,
,,,,,16.2,38.0705,-85.3837,,KY,,
,,,,,17.0,38.0715,-85.3747,,KY,,
,,,,,17.1,38.073,-85.3653,,KY,,
,,,,,16.4,38.0729,-85.3653,,KY,,
,,,,,16.3,38.0757,-85.3602,,KY,,
,,,,,19.1,38.0831,-85.35,,KY,,
,,,,,16.7,38.083,-85.346,,KY,,
,,,,,17.4,38.0835,-85.3341,,KY,,
,,,,,16.8,38.0848,-85.3245,,KY,,
,,,,,17.8,38.1004,-85.3109,,KY,,
,,,,,17.1,38.111999999999995,-85.3033,,KY,,
,,,,,18.1,38.111999999999995,-85.3032,,KY,,
,,,,,17.1,38.0928,-85.4307,,KY,,
,,,,,17.2,38.0928,-85.4307,,KY,,
,,,,,16.8,38.1043,-85.4311,,KY,,
,,,,,15.7,38.1055,-85.4319,,KY,,
,,,,,16.5,38.1125,-85.4346,,KY,,
,,,,,17.6,38.1119,-85.434,,KY,,
,,,,,19.3,38.1132,-85.4351,,KY,,
,,,,,16.5,38.1126,-85.4341,,KY,,
,,,,,19.5,38.1126,-85.4341,,KY,,
,,,,,19.4,38.1126,-85.4341,,KY,,
,,,,,16.5,38.1126,-85.4341,,KY,,
,,,,,17.1,38.1126,-85.4341,,KY,,
,,,,,16.9,38.1126,-85.4342,,KY,,
,,,,,16.5,38.1126,-85.4342,,KY,,
,,,,,17.1,38.1126,-85.4342,,KY,,
,,,,,17.1,38.1126,-85.4342,,KY,,
,,,,,16.5,38.1126,-85.4342,,KY,,
,,,,,19.0,38.1136,-85.4355,,KY,,
,,,,,18.9,38.1136,-85.4355,,KY,,
,,,,,16.8,38.113,-85.4356,,KY,,
,,,,,17.0,38.1127,-85.4359,,KY,,
,,,,,16.3,38.1127,-85.4359,,KY,,
,,,,,17.8,38.1128,-85.4404,,KY,,
,,,,,19.2,38.1128,-85.4405,,KY,,
,,,,,17.3,38.1129,-85.4418,,KY,,
,,,,,18.2,38.1123,-85.4418,,KY,,
,,,,,16.6,38.1123,-85.4418,,KY,,
,,,,,16.8,38.1123,-85.4418,,KY,,
,,,,,17.8,38.1123,-85.4426,,KY,,
,,,,,18.4,38.1121,-85.4454,,KY,,
,,,,,15.7,38.1123,-85.4503,,KY,,
,,,,,15.6,38.1124,-85.4503,,KY,,
,,,,,19.6,38.1125,-85.4503,,KY,,
,,,,,16.8,38.1125,-85.4503,,KY,,
,,,,,18.6,38.1111,-85.4755,,KY,,
,,,,,16.1,38.111999999999995,-85.47,,KY,,
,,,,,18.2,38.1122,-85.4632,,KY,,
,,,,,18.2,38.111,-85.4804,,KY,,
,,,,,17.0,38.1124,-85.46,,KY,,
,,,,,17.2,38.1124,-85.4553,,KY,,
,,,,,17.8,38.1326,-85.3221,,KY,,
,,,,,17.3,38.1326,-85.3221,,KY,,
,,,,,18.0,38.1326,-85.3221,,KY,,
,,,,,17.3,38.1326,-85.3221,,KY,,
,,,,,17.8,38.1326,-85.3221,,KY,,
,,,,,17.7,38.1326,-85.3221,,KY,,
,,,,,19.2,38.1125,-85.4349,,KY,,
,,,,,16.5,38.1125,-85.4349,,KY,,
,,,,,18.1,38.1125,-85.4349,,KY,,
,,,,,17.8,38.1125,-85.435,,KY,,
,,,,,18.1,38.1125,-85.435,,KY,,
,,,,,17.7,38.1125,-85.435,,KY,,
,,,,,17.0,38.1125,-85.435,,KY,,
,,,,,18.4,38.1045,-85.431,,KY,,
,,,,,19.9,38.113,-85.4255,,KY,,
,,,,,19.4,38.113,-85.4254,,KY,,
,,,,,19.1,38.1124,-85.4521,,KY,,
,,,,,19.5,38.1123,-85.4524,,KY,,
,,,,,18.8,38.1144,-85.4227,,KY,,
,,,,,18.2,38.1342,-85.381,,KY,,
,,,,,17.8,38.1342,-85.381,,KY,,
,,,,,17.6,38.1342,-85.381,,KY,,
,,,,,19.3,38.1207,-85.412,,KY,,
,,,,,19.9,38.1207,-85.412,,KY,,
,,,,,18.6,38.124,-85.4016,,KY,,
,,,,,17.1,38.1318,-85.3904,,KY,,
,,,,,18.4,38.1413,-85.3753,,KY,,
,,,,,19.9,38.1413,-85.3753,,KY,,
,,,,,19.3,38.1423,-85.3722,,KY,,
,,,,,19.5,38.1423,-85.3722,,KY,,
,,,,,19.4,38.1503,-85.3713,,KY,,
,,,,,19.6,38.1503,-85.3713,,KY,,
,,,,,18.9,38.1417,-85.3724,,KY,,
,,,,,18.0,38.1416,-85.3724,,KY,,
,,,,,19.9,38.1416,-85.3724,,KY,,
,,,,,18.0,38.146,-85.37100000000001,,KY,,
,,,,,18.2,38.146,-85.37100000000001,,KY,,
,,,,,17.7,38.146,-85.3711,,KY,,
,,,,,18.2,38.146,-85.3709,,KY,,
,,,,,17.3,38.1157,-85.3611,,KY,,
,,,,,18.5,38.0534,-85.5232,,KY,,
,,,,,17.9,38.1554,-85.4822,,KY,,
,,,,,16.6,38.1554,-85.4822,,KY,,
,,,,,15.8,38.1539,-85.4818,,KY,,
,,,,,15.6,38.1523,-85.48200000000001,,KY,,
,,,,,15.2,38.1459,-85.4825,,KY,,
,,,,,16.2,38.1452,-85.4831,,KY,,
,,,,,15.0,38.1446,-85.4839,,KY,,
,,,,,16.2,38.1437,-85.4849,,KY,,
,,,,,15.8,38.1425,-85.4856,,KY,,
,,,,,17.1,38.1418,-85.49,,KY,,
,,,,,15.9,38.1333,-85.4919,,KY,,
,,,,,17.0,38.1322,-85.492,,KY,,
,,,,,15.7,38.1223,-85.4941,,KY,,
,,,,,18.2,38.1009,-85.4315,,KY,,
,,,,,19.9,38.1555,-85.3727,,KY,,
,,,,,16.8,38.1319,-85.2846,,KY,,
,,,,,17.2,38.1314,-85.2657,,KY,,
,,,,,17.3,38.1304,-85.2456,,KY,,
,,,,,17.7,38.1631,-85.4836,,KY,,
,,,,,16.8,38.150946000000005,-85.444627,,KY,,
,,,,,16.9,38.150946000000005,-85.444627,,KY,,
,,,,,15.7,38.1628,-85.4835,,KY,,
,,,,,15.7,38.140851,-85.460337,,KY,,
,,,,,15.6,38.140851,-85.460337,,KY,,
,,,,,15.8,38.140851,-85.460337,,KY,,
,,,,,15.2,38.140851,-85.460337,,KY,,
,,,,,16.1,38.140851,-85.460337,,KY,,
,,,,,15.7,38.1458,-85.4353,,KY,,
,,,,,15.1,38.1624,-85.4747,,KY,,
,,,,,12.8,38.1356,-85.4729,,KY,,
,,,,,11.8,38.1629,-85.4744,,KY,,
,,,,,12.3,38.1629,-85.4747,,KY,,
,,,,,14.9,38.1618,-85.4751,,KY,,
,,,,,14.9,38.1354,-85.4721,,KY,,
,,,,,15.1,38.153,-85.4623,,KY,,
,,,,,12.3,38.1241,-85.4546,,KY,,
,,,,,12.6,38.1249,-85.4544,,KY,,
,,,,,14.8,38.1147,-85.4803,,KY,,
,,,,,13.7,38.152,-85.4625,,KY,,
,,,,,14.4,38.1205,-85.4402,,KY,,
,,,,,14.6,38.1453,-85.4629,,KY,,
,,,,,13.8,38.144,-85.4407,,KY,,
,,,,,13.9,38.1211,-85.3434,,KY,,
,,,,,16.6,38.0244,-85.5402,,KY,,
,,,,,15.4,38.1319,-85.4654,,KY,,
,,,,,10.4,38.1633,-85.4725,,KY,,
,,,,,14.4,38.1538,-85.4809,,KY,,
,,,,,12.5,38.1522,-85.4811,,KY,,
,,,,,14.3,38.1518,-85.4811,,KY,,
,,,,,12.1,38.1514,-85.4811,,KY,,
,,,,,12.4,38.1509,-85.48100000000001,,KY,,
,,,,,13.6,38.1513,-85.4306,,KY,,
,,,,,14.5,38.1503,-85.4628,,KY,,
,,,,,13.3,38.1513,-85.4314,,KY,,
,,,,,14.2,38.1525,-85.4624,,KY,,
,,,,,12.9,38.1507,-85.4627,,KY,,
,,,,,13.0,38.1458,-85.4629,,KY,,
,,,,,14.2,38.1448,-85.4625,,KY,,
,,,,,14.2,38.1447,-85.4619,,KY,,
,,,,,14.8,38.1459,-85.4809,,KY,,
,,,,,12.2,38.1411,-85.4636,,KY,,
,,,,,12.1,38.1149,-85.4332,,KY,,
,,,,,11.0,38.1125,-85.2715,,KY,,
,,,,,14.5,38.1254,-85.455,,KY,,
,,,,,16.3,38.131,-85.4519,,KY,,
,,,,,15.7,38.1459,-85.4352,,KY,,
,,,,,14.7,38.133,-85.4513,,KY,,
,,,,,14.2,38.1325,-85.4619,,KY,,
,,,,,14.2,38.1338,-85.4623,,KY,,
,,,,,13.8,38.1346,-85.4604,,KY,,
,,,,,12.4,38.1347,-85.4602,,KY,,
,,,,,14.6,38.1438,-85.4408,,KY,,
,,,,,10.2,38.1248,-85.4523,,KY,,
,,,,,18.0,38.05,-85.5251,,KY,,
,,,,,14.1,38.134,-85.4643,,KY,,
,,,,,14.5,38.1524,-85.2907,,KY,,
,,,,,17.2,38.1506,-85.4455,,KY,,
,,,,,18.0,38.1507,-85.4452,,KY,,
,,,,,18.7,38.1505,-85.445,,KY,,
,,,,,19.7,38.150884000000005,-85.444549,,KY,,
,,,,,19.3,38.1511,-85.4439,,KY,,
,,,,,16.2,38.1513,-85.4436,,KY,,
,,,,,17.6,38.152039,-85.443281,,KY,,
,,,,,18.4,38.152553000000005,-85.443262,,KY,,
,,,,,19.3,38.152553000000005,-85.443262,,KY,,
,,,,,18.1,38.152553000000005,-85.443262,,KY,,
,,,,,18.4,38.152553000000005,-85.443262,,KY,,
,,,,,19.7,38.1523,-85.4428,,KY,,
